-19.492,-7.457,-11.608,-1.919
-19.433,-7.422,-11.613,-1.895
-19.376,-7.388,-11.617,-1.871
-19.321,-7.354,-11.622,-1.849
-19.268,-7.321,-11.626,-1.827
-19.216,-7.288,-11.629,-1.805
-19.166,-7.256,-11.633,-1.785
-19.118,-7.225,-11.637,-1.765
-19.072,-7.194,-11.64,-1.745
-19.027,-7.163,-11.643,-1.727
-18.985,-7.133,-11.647,-1.709
-18.943,-7.104,-11.65,-1.691
-18.904,-7.075,-11.653,-1.675
-18.866,-7.046,-11.655,-1.659
-18.829,-7.019,-11.658,-1.643
-18.794,-6.992,-11.661,-1.628
-18.761,-6.965,-11.664,-1.614
-18.729,-6.939,-11.666,-1.601
-18.698,-6.914,-11.669,-1.588
-18.669,-6.889,-11.672,-1.576
-18.642,-6.865,-11.675,-1.564
-18.615,-6.841,-11.677,-1.553
-18.59,-6.818,-11.68,-1.543
-18.566,-6.795,-11.683,-1.533
-18.544,-6.773,-11.686,-1.524
-18.523,-6.752,-11.689,-1.515
-18.503,-6.731,-11.692,-1.507
-18.484,-6.711,-11.695,-1.5
-18.466,-6.691,-11.698,-1.493
-18.45,-6.672,-11.702,-1.486
-18.434,-6.654,-11.705,-1.481
-18.42,-6.635,-11.709,-1.475
-18.407,-6.618,-11.713,-1.47
-18.395,-6.601,-11.716,-1.466
-18.383,-6.585,-11.721,-1.462
-18.373,-6.569,-11.725,-1.459
-18.364,-6.553,-11.729,-1.456
-18.356,-6.538,-11.734,-1.453
-18.348,-6.524,-11.739,-1.451
-18.342,-6.51,-11.744,-1.449
-18.336,-6.497,-11.749,-1.448
-18.331,-6.484,-11.755,-1.447
-18.327,-6.472,-11.76,-1.446
-18.324,-6.46,-11.766,-1.446
-18.322,-6.448,-11.772,-1.446
-18.32,-6.437,-11.779,-1.446
-18.319,-6.426,-11.785,-1.447
-18.319,-6.416,-11.792,-1.448
-18.32,-6.407,-11.799,-1.449
-18.321,-6.397,-11.807,-1.451
-18.323,-6.388,-11.814,-1.453
-18.326,-6.38,-11.822,-1.455
-18.329,-6.372,-11.83,-1.457
-18.332,-6.364,-11.838,-1.46
-18.337,-6.357,-11.847,-1.462
-18.342,-6.35,-11.856,-1.465
-18.347,-6.343,-11.865,-1.468
-18.354,-6.337,-11.874,-1.471
-18.36,-6.331,-11.884,-1.475
-18.367,-6.325,-11.894,-1.478
-18.375,-6.32,-11.904,-1.482
-18.383,-6.315,-11.914,-1.485
-18.392,-6.31,-11.925,-1.489
-18.401,-6.306,-11.936,-1.493
-18.41,-6.302,-11.947,-1.497
-18.42,-6.298,-11.958,-1.501
-18.43,-6.295,-11.97,-1.505
-18.441,-6.292,-11.982,-1.509
-18.452,-6.289,-11.994,-1.513
-18.464,-6.286,-12.006,-1.518
-18.476,-6.284,-12.018,-1.522
-18.488,-6.282,-12.031,-1.526
-18.501,-6.28,-12.044,-1.53
-18.514,-6.279,-12.058,-1.534
-18.527,-6.277,-12.071,-1.538
-18.54,-6.276,-12.085,-1.542
-18.554,-6.275,-12.099,-1.546
-18.568,-6.275,-12.113,-1.55
-18.583,-6.274,-12.127,-1.554
-18.598,-6.274,-12.141,-1.558
-18.613,-6.274,-12.156,-1.561
-18.628,-6.275,-12.171,-1.565
-18.643,-6.275,-12.186,-1.569
-18.659,-6.276,-12.201,-1.572
-18.675,-6.277,-12.217,-1.575
-18.691,-6.278,-12.233,-1.578
-18.707,-6.279,-12.248,-1.581
-18.724,-6.28,-12.264,-1.584
-18.74,-6.282,-12.28,-1.587
-18.757,-6.284,-12.297,-1.59
-18.774,-6.286,-12.313,-1.592
-18.791,-6.288,-12.33,-1.594
-18.808,-6.29,-12.347,-1.597
-18.826,-6.293,-12.363,-1.599
-18.843,-6.295,-12.38,-1.6
-18.861,-6.298,-12.398,-1.602
-18.878,-6.301,-12.415,-1.604
-18.896,-6.305,-12.432,-1.605
-18.914,-6.308,-12.45,-1.606
-18.931,-6.312,-12.467,-1.607
-18.949,-6.316,-12.485,-1.607
-18.967,-6.319,-12.503,-1.608
-18.985,-6.324,-12.521,-1.608
-19.003,-6.328,-12.539,-1.608
-19.021,-6.332,-12.557,-1.608
-19.039,-6.337,-12.575,-1.608
-19.056,-6.342,-12.593,-1.607
-19.074,-6.347,-12.611,-1.607
-19.092,-6.352,-12.629,-1.606
-19.11,-6.357,-12.648,-1.604
-19.127,-6.363,-12.666,-1.603
-19.145,-6.369,-12.684,-1.601
-19.162,-6.375,-12.703,-1.6
-19.179,-6.381,-12.721,-1.597
-19.196,-6.387,-12.739,-1.595
-19.213,-6.394,-12.758,-1.593
-19.23,-6.4,-12.776,-1.59
-19.246,-6.407,-12.795,-1.587
-19.263,-6.414,-12.813,-1.584
-19.279,-6.422,-12.831,-1.58
-19.295,-6.429,-12.849,-1.577
-19.311,-6.437,-12.868,-1.573
-19.326,-6.445,-12.886,-1.569
-19.342,-6.453,-12.904,-1.564
-19.357,-6.462,-12.922,-1.56
-19.371,-6.47,-12.94,-1.555
-19.386,-6.479,-12.958,-1.55
-19.4,-6.488,-12.976,-1.545
-19.414,-6.498,-12.994,-1.539
-19.427,-6.507,-13.011,-1.534
-19.441,-6.517,-13.029,-1.528
-19.453,-6.527,-13.046,-1.522
-19.466,-6.538,-13.063,-1.516
-19.478,-6.549,-13.081,-1.509
-19.49,-6.56,-13.098,-1.502
-19.501,-6.571,-13.114,-1.496
-19.512,-6.582,-13.131,-1.488
-19.523,-6.594,-13.148,-1.481
-19.533,-6.606,-13.164,-1.474
-19.543,-6.619,-13.18,-1.466
-19.552,-6.632,-13.196,-1.458
-19.561,-6.645,-13.212,-1.45
-19.57,-6.659,-13.227,-1.442
-19.578,-6.672,-13.243,-1.434
-19.585,-6.687,-13.258,-1.425
-19.593,-6.701,-13.273,-1.417
-19.599,-6.716,-13.288,-1.408
-19.606,-6.732,-13.302,-1.399
-19.612,-6.747,-13.316,-1.39
-19.617,-6.763,-13.33,-1.381
-19.622,-6.78,-13.344,-1.371
-19.627,-6.797,-13.358,-1.362
-19.631,-6.814,-13.371,-1.352
-19.635,-6.832,-13.384,-1.342
-19.638,-6.851,-13.396,-1.333
-19.641,-6.869,-13.409,-1.323
-19.644,-6.889,-13.421,-1.313
-19.646,-6.908,-13.433,-1.303
-19.648,-6.928,-13.444,-1.293
-19.65,-6.949,-13.455,-1.283
-19.651,-6.97,-13.466,-1.272
-19.651,-6.992,-13.477,-1.262
-19.652,-7.015,-13.487,-1.252
-19.652,-7.037,-13.497,-1.241
-19.652,-7.061,-13.507,-1.231
-19.652,-7.085,-13.516,-1.221
-19.651,-7.109,-13.525,-1.211
-19.65,-7.135,-13.534,-1.2
-19.649,-7.16,-13.542,-1.19
-19.648,-7.187,-13.551,-1.18
-19.647,-7.214,-13.558,-1.17
-19.645,-7.242,-13.566,-1.16
-19.643,-7.27,-13.573,-1.15
-19.642,-7.299,-13.58,-1.14
-19.64,-7.329,-13.587,-1.13
-19.638,-7.359,-13.593,-1.12
-19.636,-7.39,-13.599,-1.111
-19.634,-7.422,-13.605,-1.101
-19.632,-7.455,-13.61,-1.092
-19.631,-7.488,-13.616,-1.083
-19.629,-7.522,-13.621,-1.074
-19.627,-7.557,-13.625,-1.066
-19.626,-7.593,-13.63,-1.057
-19.625,-7.629,-13.634,-1.049
-19.624,-7.667,-13.638,-1.041
-19.623,-7.705,-13.642,-1.033
-19.623,-7.744,-13.646,-1.026
-19.622,-7.783,-13.649,-1.019
-19.622,-7.824,-13.652,-1.012
-19.623,-7.865,-13.655,-1.005
-19.624,-7.907,-13.658,-0.999
-19.625,-7.951,-13.661,-0.993
-19.627,-7.995,-13.664,-0.988
-19.629,-8.039,-13.666,-0.982
-19.631,-8.085,-13.668,-0.978
-19.634,-8.132,-13.671,-0.973
-19.638,-8.179,-13.673,-0.969
-19.642,-8.228,-13.675,-0.966
-19.647,-8.277,-13.677,-0.963
-19.652,-8.327,-13.68,-0.96
-19.658,-8.378,-13.682,-0.958
-19.665,-8.43,-13.684,-0.957
-19.672,-8.483,-13.686,-0.956
-19.68,-8.537,-13.688,-0.955
-19.688,-8.591,-13.691,-0.955
-19.697,-8.647,-13.693,-0.955
-19.707,-8.703,-13.696,-0.956
-19.718,-8.76,-13.698,-0.958
-19.729,-8.818,-13.701,-0.96
-19.741,-8.877,-13.704,-0.963
-19.754,-8.936,-13.707,-0.966
-19.767,-8.997,-13.71,-0.97
-19.781,-9.058,-13.713,-0.975
-19.796,-9.12,-13.717,-0.98
-19.811,-9.183,-13.721,-0.986
-19.827,-9.246,-13.725,-0.993
-19.843,-9.31,-13.73,-1
-19.861,-9.375,-13.734,-1.008
-19.878,-9.44,-13.739,-1.016
-19.897,-9.506,-13.744,-1.025
-19.916,-9.572,-13.75,-1.035
-19.935,-9.639,-13.756,-1.045
-19.955,-9.706,-13.762,-1.057
-19.975,-9.774,-13.769,-1.068
-19.996,-9.842,-13.776,-1.081
-20.017,-9.911,-13.783,-1.094
-20.038,-9.98,-13.791,-1.108
-20.059,-10.049,-13.799,-1.122
-20.081,-10.118,-13.807,-1.138
-20.102,-10.188,-13.816,-1.154
-20.124,-10.257,-13.825,-1.17
-20.145,-10.327,-13.835,-1.187
-20.167,-10.396,-13.845,-1.205
-20.188,-10.466,-13.856,-1.224
-20.209,-10.535,-13.867,-1.243
-20.23,-10.604,-13.878,-1.263
-20.25,-10.673,-13.89,-1.283
-20.27,-10.741,-13.902,-1.304
-20.289,-10.809,-13.915,-1.326
-20.307,-10.877,-13.928,-1.348
-20.325,-10.944,-13.942,-1.371
-20.341,-11.011,-13.956,-1.395
-20.357,-11.077,-13.97,-1.419
-20.372,-11.142,-13.985,-1.444
-20.385,-11.206,-14,-1.469
-20.397,-11.269,-14.016,-1.495
-20.408,-11.332,-14.032,-1.521
-20.417,-11.393,-14.048,-1.548
-20.425,-11.454,-14.065,-1.575
-20.431,-11.513,-14.082,-1.603
-20.436,-11.572,-14.099,-1.631
-20.438,-11.629,-14.117,-1.66
-20.439,-11.684,-14.135,-1.689
-20.438,-11.739,-14.154,-1.719
-20.435,-11.792,-14.173,-1.749
-20.429,-11.843,-14.192,-1.779
-20.422,-11.894,-14.212,-1.81
-20.412,-11.942,-14.231,-1.841
-20.4,-11.989,-14.251,-1.873
-20.386,-12.035,-14.272,-1.905
-20.369,-12.079,-14.292,-1.937
-20.35,-12.121,-14.313,-1.969
-20.328,-12.162,-14.334,-2.002
-20.305,-12.201,-14.355,-2.035
-20.278,-12.238,-14.377,-2.068
-20.25,-12.274,-14.398,-2.102
-20.218,-12.308,-14.42,-2.136
-20.185,-12.34,-14.442,-2.169
-20.149,-12.371,-14.464,-2.204
-20.11,-12.4,-14.486,-2.238
-20.07,-12.427,-14.508,-2.272
-20.027,-12.453,-14.531,-2.307
-19.982,-12.476,-14.553,-2.342
-19.934,-12.499,-14.576,-2.376
-19.884,-12.519,-14.598,-2.411
-19.833,-12.538,-14.621,-2.446
-19.779,-12.556,-14.643,-2.481
-19.723,-12.572,-14.666,-2.517
-19.665,-12.586,-14.688,-2.552
-19.606,-12.599,-14.711,-2.587
-19.545,-12.611,-14.733,-2.622
-19.482,-12.621,-14.755,-2.657
-19.417,-12.63,-14.777,-2.692
-19.351,-12.637,-14.799,-2.728
-19.283,-12.643,-14.821,-2.763
-19.214,-12.648,-14.843,-2.798
-19.144,-12.652,-14.865,-2.833
-19.072,-12.655,-14.886,-2.868
-18.999,-12.656,-14.908,-2.902
-18.925,-12.656,-14.929,-2.937
-18.85,-12.656,-14.95,-2.972
-18.774,-12.654,-14.97,-3.006
-18.698,-12.652,-14.991,-3.041
-18.62,-12.648,-15.011,-3.075
-18.542,-12.644,-15.031,-3.109
-18.463,-12.639,-15.05,-3.143
-18.383,-12.633,-15.069,-3.176
-18.303,-12.626,-15.088,-3.21
-18.222,-12.619,-15.107,-3.243
-18.141,-12.611,-15.125,-3.277
-18.06,-12.603,-15.143,-3.31
